"Related Orders","Les commandes connexes"
"Related Products","Produits apparentés"
"Related Products, Up-Sells, and Cross-Sells","Produits relatifs, ventes additionnelles et ventes croisées"
"Related products are shown to customers in addition to the item the customer is looking at.","Les produits relatifs sont affichés aux clients en addition du produit que le client consulte."
"Relative to Web Site Base URL","Relative à l’URL de base du site web"
Relevance,Pertinence
"Reload Data","Recharger les données"
"Reload captcha","Recharger le CAPTCHA"
"Remaining Balance","Solde restant"
"Remaining Downloads","Téléchargements restants"
"Remember Me","Se souvenir de moi"
"Remind Email Template","Template d’email de rappel"
Remove,Supprimer
"Remove %1","Supprimer %1"
"Remove Attribute","Supprimer l’attribut"
"Remove Coupon Code","Supprimer le code de bon de réduction"
"Remove Email","Supprimer email"
"Remove Image","Supprimer l’image"
"Remove Item","Supprimer l’élément"
"Remove Layout Update","Supprimer la mise à jour d’agencement"
"Remove Option","Supprimer l’Option"
"Remove Product","Supprimer le produit"
"Remove Product From Websites","Supprimer le produit des sites web"
"Remove Recipent","Supprimer le destinataire"
"Remove This Item","Supprimer cet Élément"
"Remove image","Supprimer l’image"
"Remove item","Supprimer l’élément"
Reorder,Renouveler
"Reorganize EAV category structure to flat structure","Réorganise la structure de catégorie EAV en une structure fixe"
"Reorganize EAV product structure to flat structure","Réorganise la structure de produit EAV en une structure fixe"
Replace,Remplacer
"Replace Existing Complex Data","Remplacer les données complexes existantes"
Report,Rapport
"Report All Bugs","Signaler un dysfonctionnement"
"Report Bugs","Rapporter un Bug"
"Report Date","Date du rapport"
Reports,Rapports
"Representing Magento's highest level of partner engagement, Magento Platinum Partners have established themselves as leaders and innovators of key products and services designed to help merchants and brands grow their business. Magento reserves the Platinum level for select trusted partners that are committed to offering integrations of commerce features, functions, and tools, as well as back-end systems and operations, to extend and enhance the power of the Magento commerce platform.","Représentant le plus haut niveau d’engagement des partenaires Magento, les Partenaires Platinum Magento sont les leaders et les innovateurs des produits clés et des services essentiels pour aider les marchands et les marques à développer leur entreprise. Magento réserve le niveau Platinum à une sélection de partenaires qui se sont engagés à offrir des fontionnalités de commerce, des outils ainsi que des systèmes et opérations back-end, pour étendre et améliorer la puissance de la plateforme de commerce Magento."
"Representing Magento\'s highest level of partner engagement, Magento Platinum Partners have established themselves as leaders and innovators of key products and services designed to help merchants and brands grow their business. Magento reserves the Platinum level for select trusted partners that are committed to offering integrations of commerce features, functions, and tools, as well as back-end systems and operations, to extend and enhance the power of the Magento commerce platform.","Représentant le plus haut niveau d’engagement des partenaires Magento, les Partenaires Platinum Magento sont les leaders et les innovateurs des produits clés et des services essentiels pour aider les marchands et les marques à développer leur entreprise. Magento réserve le niveau Platinum à une sélection de partenaires qui se sont engagés à offrir des fontionnalités de commerce, des outils ainsi que des systèmes et opérations back-end, pour étendre et améliorer la puissance de la plateforme de commerce Magento."
"Request Courier","Demander un coursier"
"Request Path","Chemin de requête"
"Request Path for Specified Store","Chemin de requête pour la boutique spécifiée"
"Request does not match any route.","La requête ne correspond à aucune route."
"Requested bundle option product doesn't exist","Les options du produit packagé n’existent pas"
"Requested bundle option product doesn\'t exist","Les options du produit packagé n’existent pas"
"Requested column ""%1"" cannot be resolved","La colonne demandée ""%1"" ne peut pas être résolue"
"Requested country is not available.","Le pays demandé n’est pas disponible."
"Requested entity doesn't exist","L’entité demandée n’existe pas"
"Requested entity doesn\'t exist","L’entité demandée n’existe pas"
"Requested invalid store ""%1""","La boutique ""%1"" est invalide"
"Requested option doesn't exist","L’option n’existe pas"
"Requested option doesn't exist: %1","L’option demandée n’existe pas : %1"
"Requested option doesn\'t exist","L’option n’existe pas"
"Requested option doesn\'t exist: %1","L’option demandée n’existe pas : %1"
"Requested payment method does not match with order.","La méthode de paiement ne correspond pas avec celle de la commande."
"Requested product doesn't exist","Le produit n’existe pas"
"Requested product doesn\'t exist","Le produit n’existe pas"
"Requested product does not support images.","Le produit demandé ne supporte pas les images."
"Requested resource not found","Ressource non trouvée"
"Requested service is not available: ""%1""","Le service demandé n’est pas disponible : ""%1"""
"Requested store is inactive","La boutique est inactive"
"Requested store is not found","La boutique est introuvable"
"Request method is invalid.","Méthode de requête invalide."
"Request name '%1' doesn't exist.","Le nom demandé '%1' n’existe pas."
"Request query and filters are not set","La requête et les filtres demandés ne sont pas définis"
"Request token is not associated with the specified consumer","La demande d’authentification n’est pas associée à l’API spécifiée"
"Require CVV Entry","Entrée CVV exigée"
"Require Customer's Billing Address","Nécessite l’adresse de facturation du client"
"Require Customer To Be Logged In To Checkout","Imposer au client d’être connecté pour passer une commande"
"Require Emails Confirmation","Nécessite la confirmation par email"
Required,Requis
"Required PayPal Settings","Réglages PayPal requis"
"Required attribute '%s' has an empty value","Attribut requis '%s' avec une valeur vide"
"Required for negotiated rates; 6-character UPS","Obligatoire pour les tarifs négociés ; UPS 6 caractères"
"Required to display a banner","Nécessaire pour afficher une bannière"
Reset,Réinitialiser
"Reset Filter","Réinitialiser le Filtre"
"Reset My Password","Réinitialiser mon mot de passe"
"Reset Password","Réinitialiser le mot de passe"
"Reset Password Template","Gabarit de réinitialisation de mot de passe"
"Reset a Password","Réinitialiser un mot de passe"
"Reset password token expired.","Réinitialisation du mot de passe expirée."
"Reset password token mismatch.","Le jeton de réinitialisation de mot de passe ne correspond pas."
"Reset to Default","Utiliser les valeurs par défaut"
"Reset to Defaults","Réinitialiser les paramètres par défaut"
"Reset your %store_name password","Réinitialiser votre mot de passe %store_name"
Residential,Domicile
"Residential Delivery","Livraison à domicile"
"Resource Access","Accès aux ressources"
Resources,Ressources
"Resource with ID ""%1"" not found.","La ressource avec l’ID ""%1"" n’a pas été trouvée."
"Response info is not exist.","Les informations de la réponse n’existent pas."
"Response is in the wrong format","La réponse n’est pas dans le bon format"
Results,Résultats
"Results of DDL queries, such as describing tables or indexes","Résultats des requêtes DDL, comme la description des tables et des index."
"Results of DDL queries, such as describing tables or indexes.","Résultats des requêtes DDL, comme la description des tables et des index."
Resume,Reprendre
"Retail Ground","Vente au détail"
"Retrieve Password","Récupérer mot de passe"
Return,Retour
"Return-Path Email","Adresse email de réponse"
"Return HTML Version","Revenir à la version HTML"
"Return Html Version","Revenir à la version HTML"
Returned,Retourné
"Return to Stock","Remettre en stock"
Revenue,"Chiffre d’affaires"
Reversal,Inversion
"Reversal of General Account Hold","Inversion de prise de compte général"
"Reversal of Points Usage","Inversion d’utilisation de points"
"Reversal of an adjustment.","Inversion d’un ajustement."
"Reversal of hold for Dispute Investigation","Débloquer pendant l’enquête de litige"
Review,Avis
"Review & Payments","Vérification & Paiement"
Review(s),Avis
"Review (submitted on %1):","Avis (soumis le %1) :"
"Review: %1 <br/>","Avis : %1 <br>"
"Review Details","Détail du commentaire"
"Review Order","Vérifier la commande"
"Review Order - %1","Vérifier la commande - %1"
"Review by","Soumis par"
Reviews,Avis
"Reviews %1","Avis %1"
"Reviews for %1","Commentaires pour %1"
"Reward Voucher Redemption","Rachat de bon de récompense"
Role,Role
"Role Info","Infos du rôle"
"Role Information","Informations du rôle"
"Role Name","Nom du rôle"
"Role Resources","Ressources du rôle"
"Role Users","Utilisateurs ayant ce rôle"
Roles,Roles
"Roles Resources","Ressources des rôles"
Rollback,Restaurer
Root,Racine
"Root Category","Catégorie racine"
"Root element must not be empty or numeric","L’élément racine ne peut être vide ou numérique"
"Row Subtotal","Sous-total de la ligne"
"Row Total","Total ligne"
"Row total in cart","Total de la ligne du panier"
"Row with such email, website and address id combination was already found.","Une ligne avec la combinaison email, site web et adresse existe déjà."
"Rss Config","Configuration RSS"
Rule,Règle
"Rule Information","Information sur la règle"
"Rule Name","Nom de la règle"
"Rule is not defined","La règle n’est pas définie"
"Rule price","Règle de prix"
"Rule with specified ID ""%1"" not found.","Règle avec l’ID ""%1"" non trouvée."
RuntimeException,RuntimeException
"SEO & Search","SEO & recherche"
"SFTP Credentials","Informations d’accès SFTP"
SKU,SKU
"SKU for product %1 has been changed to %2.","SKU produit %1 changé pour %2."
"SKU length should be %1 characters maximum.","La longueur maxi pour le SKU est de %1 caractères."
"SOAP Settings","Paramètres SOAP"
"SOAP extension is not loaded.","L’extension SOAP n’est pas chargée."
"SSL Error: Invalid or self-signed certificate","Erreur SSL : Certificat invalide ou auto-signé"
Sale,Vente
Sales,Ventes
"Sales Discount",Remises
"Sales Emails","Mails des ventes"
"Sales Emails Section","Section emails des ventes"
"Sales Items","Articles vendus"
"Sales Report","Rapport des ventes"
"Sales Representative","Représentant des ventes"
"Sales Representative Contact Email","Email du contact représentant des ventes"
